id,brand,model,price_total,price_vehicle,year,mileage,displacement,transmission,prefecture,category,link,crawl_date,year_ce,mileage_wan_km,displacement_cc,vehicle_class,brand_clean,brand_origin
730,ホンダ,S660 660 アルファ センターディスプレイ バックカメラ スマートキー LEDヘッド ETC クルーズコントロール 純正16インチアルミ オートライト オートエアコン Bluetooth,149.9,142.0,"2016
(H28)","5
万km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU7010491209/index.html,2026-06-21,2016,5.0,660.0,K-car (<=660cc),Honda,Domestic
731,ホンダ,N-BOX 660 G SSパッケージ 両側電動ドア 純正SDナビ バックカメラ 衝突被害軽減システム 禁煙車 スマートキー HIDヘッド ETC オートライト オートエアコン Bluetooth CD DVD再生 地デジ,69.9,61.7,"2014
(H26)","2.7
万km",660CC,CVT,Shizuoka,轻自动车,/usedcar/detail/AU7045243834/index.html,2026-06-21,2014,2.7,660.0,K-car (<=660cc),Honda,Domestic
732,三菱,eKワゴン 660 M 社外ナビ ETC 運転席シートヒーター アイドリングストップ 電動格納ミラー ヘッドライトレベライザー,43.9,35.5,"2017
(H29)","2.9
万km",660CC,CVT,Kyoto,轻自动车,/usedcar/detail/AU6962780174/index.html,2026-06-21,2017,2.9,660.0,K-car (<=660cc),Mitsubishi,Domestic
733,ホンダ,N-ONE 660 RS 禁煙車/6速MT/内外装簡易清掃済/認定書有/純正ナビ/フルセグTV/バックカメラ/CD/DVD/Bluetooth/USB×3/ドラレコ/レーダークルコン/ETC/衝突軽減システム/車線逸脱防止機能/コーナーセンサー/シートヒーター/純正AW,188.8,184.0,"2023
(R05)","2.8
万km",660CC,6MT,Mie,轻自动车,/usedcar/detail/AU6981771890/index.html,2026-06-21,2023,2.8,660.0,K-car (<=660cc),Honda,Domestic
734,ダイハツ,タント 660 X 禁煙車 ナビ 電動ドア フルセグ Bluetooth シートヒーター バックカメラ 衝突被害軽減装置 ドラレコ コーナーセンサー スマートキー LEDヘッド オートマチックハイビーム オートライト,129.9,121.9,"2023
(R05)","0.5
万km",660CC,CVT,Miyagi,轻自动车,/usedcar/detail/AU6832685377/index.html,2026-06-21,2023,0.5,660.0,K-car (<=660cc),Daihatsu,Domestic
735,ダイハツ,タント 660 X VS SAIII 衝突軽減B 純正8インチナビ パノラマモニター ETC 両側自動ドア 運転席シートヒーター LEDヘッドライト スマートキー プッシュスタート アイドリングストップ ステアリングスイッチ 純正アルミホイール,83.9,74.7,"2019
(H31)","1.5
万km",660CC,CVT,Mie,轻自动车,/usedcar/detail/AU6815248952/index.html,2026-06-21,2019,1.5,660.0,K-car (<=660cc),Daihatsu,Domestic
736,ホンダ,N-BOX 660 届出済未使用車 片側電動スライドドア 衝突被害軽減ブレーキ コーナーセンサー アダクティブクルーズコントロール アイドリングストップ スマートキー LEDヘッドライト シートヒーター バックカメラ,137.7,128.7,"2025
(R07)","5
km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU6869474549/index.html,2026-06-21,2025,0.0005,660.0,K-car (<=660cc),Honda,Domestic
737,ホンダ,N-BOX カスタム 660 L SDナビ バックカメラ 衝突被害軽減システム 両側電動スライド 禁煙車 ドラレコ コーナーセンサー スマートキー LEDヘッド ETC 車線逸脱警報 オートライト オートエアコン Bluetooth,134.9,127.3,"2022
(R04)","2.4
万km",660CC,CVT,Ibaraki,轻自动车,/usedcar/detail/AU6999322544/index.html,2026-06-21,2022,2.4,660.0,K-car (<=660cc),Honda,Domestic
738,ホンダ,N-ONE 660 プレミアム 8型ナビ バックカメラ Bluetooth フルセグTV ETC リアパーキングセンサー アダプティブクルーズコントロール シートヒーター オートマチックハイビーム スマートキー プッシュスタート 純正14インチアルミホイール,158.2,151.8,"2024
(R06)","0.3
万km",660CC,CVT,Nara,轻自动车,/usedcar/detail/AU6969385391/index.html,2026-06-21,2024,0.3,660.0,K-car (<=660cc),Honda,Domestic
739,ホンダ,N-BOX カスタム 660 届出済未使用車 電動スライドドア 衝突被害軽減システム コーナーセンサー スマートキー LEDヘッド 純正14インチアルミ オートライト オートエアコン,161.9,152.2,"2026
(R08)","20
km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU7025350299/index.html,2026-06-21,2026,0.002,660.0,K-car (<=660cc),Honda,Domestic
740,スズキ,ハスラー 660 ハイブリッド X セーフティサポート 純正ナビ バックカメラ LEDヘッド シートヒーター コーナーセンサー 純正15インチAW オートハイビーム スマートキー オートエアコン Bluetooth接続 フルセグ,129.9,122.2,"2022
(R04)","3.3
万km",660CC,CVT,Miyagi,轻自动车,/usedcar/detail/AU6887082608/index.html,2026-06-21,2022,3.3,660.0,K-car (<=660cc),Suzuki,Domestic
741,ダイハツ,キャスト アクティバ 660 G SAIII ナビ 衝突被害軽減システム バックカメラ ETC スマートキー LEDヘッドライト 純正15インチアルミホイール コーナーセンサー オートハイビーム,59.9,52.4,"2017
(H29)","7.2
万km",660CC,CVT,Miyazaki,轻自动车,/usedcar/detail/AU6920452685/index.html,2026-06-21,2017,7.2,660.0,K-car (<=660cc),Daihatsu,Domestic
742,スズキ,ワゴンR 660 FZ 修復歴なし 衝突被害軽減ブレーキ ETC プッシュスタート オートエアコン 純正オーディオ(CD/FM/AM) ステアリングリモコン アイドリングストップ シートヒーター(運転席) 純正アルミホイール,39.8,32.3,"2015
(H27)","5.1
万km",660CC,CVT,Nara,轻自动车,/usedcar/detail/AU6921085488/index.html,2026-06-21,2015,5.1,660.0,K-car (<=660cc),Suzuki,Domestic
743,日産,ルークス 660 S 衝突被害軽減システム クリアランスソナー オートハイビーム 車線逸脱警報 オートライト 両側スライドドア アイドリングストップ,99.9,89.4,"2023
(R05)","2.3
万km",660CC,CVT,Nagasaki,轻自动车,/usedcar/detail/AU6811576288/index.html,2026-06-21,2023,2.3,660.0,K-car (<=660cc),Nissan,Domestic
744,スズキ,ハスラー 660 A 禁煙車 バックカメラ,68.2,57.6,"2018
(H30)","6.7
万km",660CC,CVT,Kanagawa,轻自动车,/usedcar/detail/AU7067640359/index.html,2026-06-21,2018,6.7,660.0,K-car (<=660cc),Suzuki,Domestic
745,スズキ,ジムニー 660 XG 4WD 5MT/4WD/禁煙/デュアルカメラブレーキサポートII/キーレスエントリー/ETC車載器/オートライト/オートハイビーム/パーキングセンサー/アイドリングストップ,199.9,189.0,"2025
(R07)","287
km",660CC,5MT,Mie,轻自动车,/usedcar/detail/AU7030189714/index.html,2026-06-21,2025,0.0287,660.0,K-car (<=660cc),Suzuki,Domestic
746,ホンダ,N-WGN 660 G SSパッケージII 禁煙車 純正ナビ バックカメラ シティブレーキアクティブシステム シートヒーター スマートキー ETC フルセグTV Bluetooth再生 HIDヘッド 14インチアルミホイール オートエアコン,79.9,71.7,"2018
(H30)","2.2
万km",660CC,CVT,Osaka,轻自动车,/usedcar/detail/AU7089561234/index.html,2026-06-21,2018,2.2,660.0,K-car (<=660cc),Honda,Domestic
747,ダイハツ,ミライース 660 X SAIII 4WD 夏冬タイヤ/純正オーディオ/CD/ラジオ/ETC/スマートアシストIII/衝突回避支援ブレーキ/車線逸脱警報/誤発進抑制/クリアランスソナー/オートハイビーム/LEDライト/ドアバイザー,99.8,89.7,"2024
(R06)","1.5
万km",660CC,CVT,Hokkaido,轻自动车,/usedcar/detail/AU6911002563/index.html,2026-06-21,2024,1.5,660.0,K-car (<=660cc),Daihatsu,Domestic
748,日産,ルークス 660 X 全周囲カメラ 両側スライド・片側電動 メモリーナビ クリアランスソナー 衝突被害軽減システム オートライト LEDヘッドランプ スマートキー アイドリングストップ 電動格納ミラー ベンチシート CVT 盗難防止システム,106.4,99.9,"2025
(R07)","0.9
万km",660CC,CVT,Osaka,轻自动车,/usedcar/detail/AU6998234914/index.html,2026-06-21,2025,0.9,660.0,K-car (<=660cc),Nissan,Domestic
749,ホンダ,N-BOX 660 届出済未使用車 電動スライドドア バックカメラ ホンダセンシング レーダークルーズ コーナーセンサー スマートキー LEDヘッド オートハイビーム 車線逸脱警報 オートライト オートエアコン,149.9,140.7,"2025
(R07)","9
km",660CC,CVT,Miyagi,轻自动车,/usedcar/detail/AU7055066852/index.html,2026-06-21,2025,0.0009,660.0,K-car (<=660cc),Honda,Domestic
750,マツダ,フレアクロスオーバー 660 XG セーフティパッケージ 禁煙車 バックカメラ レーダークルーズ 寒冷地仕様 シートヒーター ETC バックソナー LEDヘッド レーンキープ スマートキー ディスプレイオーディオ ハイビームアシスト,119.9,111.4,"2025
(R07)","0.4
万km",660CC,CVT,Gunma,轻自动车,/usedcar/detail/AU7073230862/index.html,2026-06-21,2025,0.4,660.0,K-car (<=660cc),Mazda,Domestic
751,スズキ,アルトラパン 660 L 9インチディスプレイオーディオ/CarPlay/ETC/デュアルカメラブレーキサポート/車線逸脱警報機能/リアパーキングセンサー/ハイビームアシスト/LEDヘッドライト/オートライト/プッシュスタート,100.8,96.3,"2023
(R05)","4.9
万km",660CC,CVT,Mie,轻自动车,/usedcar/detail/AU6984985727/index.html,2026-06-21,2023,4.9,660.0,K-car (<=660cc),Suzuki,Domestic
752,スズキ,エブリイワゴン 660 PZターボ スズキセーフティサポート 左パワースライドドア HIDヘッドライト フォグライト 社外オーディオ スマートキー プッシュスタート 障害物センサー アイドリングストップ 純正アルミホイール,149.9,141.5,"2023
(R05)","1.2
万km",660CC,4AT,Kyoto,轻自动车,/usedcar/detail/AU7095311147/index.html,2026-06-21,2023,1.2,660.0,K-car (<=660cc),Suzuki,Domestic
753,ダイハツ,タント 660 カスタム RS 1年保証 純正ナビ 両側電動スライドドア Bluetooth バックカメラ ドライブレコーダー シートヒーター ステアリングリモコン フルセグ CD/DVD 衝突軽減ブレーキ 横滑り防止 オートライト オートエアコン スマートキー,155.8,149.5,"2024
(R06)","1.6
万km",660CC,CVT,Osaka,轻自动车,/usedcar/detail/AU6902773681/index.html,2026-06-21,2024,1.6,660.0,K-car (<=660cc),Daihatsu,Domestic
754,日産,NV100クリッパーリオ 660 E ハイルーフ ワンオナ パイオニアHU シトヒタ 片側パワスラ ETC ドラレコ アイドリングストップ パーキングセンサー 横滑り防止装置 衝突被害軽減システム レーンキープアシスト コーナーセンサー スペアキー,108.8,105.5,"2021
(R03)","5.2
万km",660CC,4AT,Osaka,轻自动车,/usedcar/detail/AU6922728375/index.html,2026-06-21,2021,5.2,660.0,K-car (<=660cc),Nissan,Domestic
755,ホンダ,N-WGN 660 G カーナビ・Bluetooth・ワンセグTV・CD再生・禁煙車・スマートキー&プッシュスタート・ベンチシート・ルームクリーニング,54.5,44.8,"2019
(R01)","4.3
万km",660CC,CVT,Hyogo,轻自动车,/usedcar/detail/AU7007688868/index.html,2026-06-21,2019,4.3,660.0,K-car (<=660cc),Honda,Domestic
756,スズキ,アルト 660 L スズキ セーフティ サポート装着車 衝突被害軽減システム 禁煙車 シートヒーター オートライト CDオーディオ,49.9,39.3,"2019
(H31)","3.7
万km",660CC,CVT,Tochigi,轻自动车,/usedcar/detail/AU7043427977/index.html,2026-06-21,2019,3.7,660.0,K-car (<=660cc),Suzuki,Domestic
757,ダイハツ,キャスト アクティバ 660 G SAII 衝突軽減 純ナビ BT ETC USB フルセグ,49.8,46.5,"2016
(H28)","8.1
万km",660CC,CVT,Ibaraki,轻自动车,/usedcar/detail/AU7017895014/index.html,2026-06-21,2016,8.1,660.0,K-car (<=660cc),Daihatsu,Domestic
758,スズキ,スペーシア 660 ハイブリッド G スズキセーフティサポート 社外8インチナビ TV Bluetooth対応 LEDヘッドライト 両側スライドドア スマートキー プッシュスタート アイドリングストップ ステアリングスイッチ 電動格納ミラー オートエアコン,119.9,111.9,"2024
(R06)","1.5
万km",660CC,CVT,Kyoto,轻自动车,/usedcar/detail/AU6799331846/index.html,2026-06-21,2024,1.5,660.0,K-car (<=660cc),Suzuki,Domestic
759,ダイハツ,ミライース 660 L SAIII 禁煙車 コーナーセンサー CD プライバシーガラス,49.8,42.5,"2017
(H29)","1.8
万km",660CC,CVT,Yamagata,轻自动车,/usedcar/detail/AU6886926844/index.html,2026-06-21,2017,1.8,660.0,K-car (<=660cc),Daihatsu,Domestic
760,スズキ,スペーシア 660 ハイブリッド G 4WD 新品タイヤ/レーダーブレーキサポート(スズキ)/シートヒーター 運転席/車線逸脱防止支援システム/ABS/横滑り防止装置/アイドリングストップ/禁煙車/エアバッグ 運転席,137.9,126.3,"2023
(R05)","1.1
万km",660CC,CVT,Hokkaido,轻自动车,/usedcar/detail/AU6685468613/index.html,2026-06-21,2023,1.1,660.0,K-car (<=660cc),Suzuki,Domestic
761,ダイハツ,タフト 660 G メモリーナビ・バックカメラ・ETC,111.0,100.0,"2021
(R03)","5.6
万km",660CC,CVT,Kumamoto,轻自动车,/usedcar/detail/AU7071907402/index.html,2026-06-21,2021,5.6,660.0,K-car (<=660cc),Daihatsu,Domestic
762,ホンダ,N-BOX 660 車両品質評価書付/ディスプレイオーディオ/バックカメラ/両側パワースライドドア/ETC車載器/アダプティブクルーズコントロール/シートヒーター/Bluetooth/プッシュスタート/スマートキー/ステアリングリモコン,159.6,149.8,"2025
(R07)","1.2
万km",660CC,CVT,Wakayama,轻自动车,/usedcar/detail/AU7062479956/index.html,2026-06-21,2025,1.2,660.0,K-car (<=660cc),Honda,Domestic
763,スズキ,ワゴンR 660 ハイブリッド FX ナビ バックカメラ シートヒーター 衝突被害軽減ブレーキ レーンキープアシスト フルセグTV Bluetooth USB接続端子 スマートキー プッシュスタート 純正アルミホイール アイドリングストップ,80.6,74.0,"2019
(R01)","2.5
万km",660CC,CVT,Saga,轻自动车,/usedcar/detail/AU7052434933/index.html,2026-06-21,2019,2.5,660.0,K-car (<=660cc),Suzuki,Domestic
764,スズキ,スペーシア 660 ハイブリッド X 両側電動スライドドア SDナビ 衝突被害軽減システム 禁煙車 スマートキー ETC オートライト オートエアコン Bluetooth フルセグ,99.8,92.5,"2021
(R03)","6
万km",660CC,CVT,Shizuoka,轻自动车,/usedcar/detail/AU6986333841/index.html,2026-06-21,2021,6.0,660.0,K-car (<=660cc),Suzuki,Domestic
765,ホンダ,N-BOX 660 G Lパッケージ 電動スライドドア 純正8型ナビ バックカメラ 禁煙車 スマートキー HIDヘッド ビルトインETC オートライト オートエアコン Bluetooth CD DVD再生 フルセグ,54.8,46.9,"2016
(H28)","7.2
万km",660CC,CVT,Nagano,轻自动车,/usedcar/detail/AU6899243873/index.html,2026-06-21,2016,7.2,660.0,K-car (<=660cc),Honda,Domestic
766,スズキ,ジムニー 660 XC 4WD 純正SDナビ バックカメラ ETC 前方ドライブレコーダー クルーズコントロール 車線逸脱警報 衝突被害軽減システム 前席シートヒーター ダウンヒルアシスト 前方ドラレコ 純正AW,164.8,160.7,"2019
(H31)","6.2
万km",660CC,4AT,Akita,轻自动车,/usedcar/detail/AU6947913576/index.html,2026-06-21,2019,6.2,660.0,K-car (<=660cc),Suzuki,Domestic
767,日産,ルークス 660 X 新型 片側電動スライドドア 衝突被害軽減ブレーキ コーナーセンサー スマートキー アイドリングストップ アラウンドビューモニター オートエアコン 電動格納ドアミラー 横滑り防止機能 LEDヘッドライト,159.9,150.9,"2025
(R07)","8
km",660CC,CVT,Aichi,轻自动车,/usedcar/detail/AU6792130276/index.html,2026-06-21,2025,0.0008,660.0,K-car (<=660cc),Nissan,Domestic
