id,year,month,brand,vehicle_type,sales_count,data_source,crawl_date
10493,2022,7,日産,乗用車(登録車),21665,JADA,2026-06-24
10494,2022,7,日産,貨物車(登録車),2787,JADA,2026-06-24
10495,2022,7,日産,乗用車(軽),13613,JADA,2026-06-24
10496,2022,7,日産,貨物車(軽),2553,JADA,2026-06-24
10497,2022,7,スバル,乗用車(登録車),9332,JADA,2026-06-24
10498,2022,7,スバル,乗用車(軽),802,JADA,2026-06-24
10499,2022,7,スバル,貨物車(軽),660,JADA,2026-06-24
10500,2022,7,スズキ,乗用車(登録車),7442,JADA,2026-06-24
10501,2022,7,スズキ,乗用車(軽),30432,JADA,2026-06-24
10502,2022,7,スズキ,貨物車(軽),9676,JADA,2026-06-24
10503,2022,7,トヨタ,乗用車(登録車),82524,JADA,2026-06-24
10504,2022,7,トヨタ,貨物車(登録車),14702,JADA,2026-06-24
10505,2022,7,トヨタ,乗用車(軽),2807,JADA,2026-06-24
10506,2022,7,トヨタ,貨物車(軽),644,JADA,2026-06-24
10507,2022,7,UDトラックス,貨物車(登録車),646,JADA,2026-06-24
10508,2022,7,ABARTH,乗用車(登録車),145,JADA,2026-06-24
10509,2022,7,Alfa Romeo,乗用車(登録車),72,JADA,2026-06-24
10510,2022,7,Aston Martin,乗用車(登録車),41,JADA,2026-06-24
10511,2022,7,Audi,乗用車(登録車),1402,JADA,2026-06-24
10512,2022,7,Bentley,乗用車(登録車),76,JADA,2026-06-24
10513,2022,7,BMW,乗用車(登録車),2285,JADA,2026-06-24
10514,2022,7,BMW Alpina,乗用車(登録車),32,JADA,2026-06-24
10515,2022,7,BMW MINI,乗用車(登録車),1046,JADA,2026-06-24
10516,2022,7,BYD,乗用車(登録車),5,JADA,2026-06-24
10517,2022,7,Cadillac,乗用車(登録車),65,JADA,2026-06-24
10518,2022,7,Chevrolet,乗用車(登録車),64,JADA,2026-06-24
10519,2022,7,Chevrolet,貨物車(登録車),5,JADA,2026-06-24
10520,2022,7,Citroen,乗用車(登録車),184,JADA,2026-06-24
10521,2022,7,Dodge,乗用車(登録車),38,JADA,2026-06-24
10522,2022,7,DS,乗用車(登録車),36,JADA,2026-06-24
10523,2022,7,Ferrari,乗用車(登録車),149,JADA,2026-06-24
10524,2022,7,Fiat,乗用車(登録車),305,JADA,2026-06-24
10525,2022,7,Ford,乗用車(登録車),23,JADA,2026-06-24
10526,2022,7,Ford,貨物車(登録車),8,JADA,2026-06-24
10527,2022,7,Hyundai,乗用車(登録車),60,JADA,2026-06-24
10528,2022,7,Jaguar,乗用車(登録車),31,JADA,2026-06-24
10529,2022,7,Jeep,乗用車(登録車),1020,JADA,2026-06-24
10530,2022,7,Jeep,貨物車(登録車),13,JADA,2026-06-24
10531,2022,7,Lamborghini,乗用車(登録車),70,JADA,2026-06-24
10532,2022,7,Land Rover,乗用車(登録車),182,JADA,2026-06-24
10533,2022,7,Land Rover,貨物車(登録車),1,JADA,2026-06-24
10534,2022,7,Lotus,乗用車(登録車),12,JADA,2026-06-24
10535,2022,7,Maserati,乗用車(登録車),50,JADA,2026-06-24
10536,2022,7,ＭcＬaren,乗用車(登録車),14,JADA,2026-06-24
10537,2022,7,Mercedes-Benz,乗用車(登録車),3325,JADA,2026-06-24
10538,2022,7,Mercedes-Benz,貨物車(登録車),1,JADA,2026-06-24
10539,2022,7,Peugeot,乗用車(登録車),705,JADA,2026-06-24
10540,2022,7,Porsche,乗用車(登録車),312,JADA,2026-06-24
10541,2022,7,Renault,乗用車(登録車),870,JADA,2026-06-24
10542,2022,7,Roｌｌs Royce,乗用車(登録車),17,JADA,2026-06-24
10543,2022,7,Scania,貨物車(登録車),43,JADA,2026-06-24
10544,2022,7,Volvo,乗用車(登録車),821,JADA,2026-06-24
10545,2022,7,Volvo,貨物車(登録車),28,JADA,2026-06-24
10546,2022,7,VW,乗用車(登録車),2231,JADA,2026-06-24
10547,2022,6,ダイハツ,乗用車(登録車),2471,JADA,2026-06-24
10548,2022,6,ダイハツ,貨物車(登録車),33,JADA,2026-06-24
10549,2022,6,ダイハツ,乗用車(軽),25678,JADA,2026-06-24
10550,2022,6,ダイハツ,貨物車(軽),13345,JADA,2026-06-24
10551,2022,6,日野,貨物車(登録車),3230,JADA,2026-06-24
10552,2022,6,ホンダ,乗用車(登録車),23497,JADA,2026-06-24
10553,2022,6,ホンダ,乗用車(軽),22041,JADA,2026-06-24
10554,2022,6,ホンダ,貨物車(軽),2875,JADA,2026-06-24
10555,2022,6,いすゞ,貨物車(登録車),2909,JADA,2026-06-24
10556,2022,6,レクサス,乗用車(登録車),3521,JADA,2026-06-24
10557,2022,6,マツダ,乗用車(登録車),8889,JADA,2026-06-24
10558,2022,6,マツダ,貨物車(登録車),417,JADA,2026-06-24
10559,2022,6,マツダ,乗用車(軽),1842,JADA,2026-06-24
10560,2022,6,マツダ,貨物車(軽),473,JADA,2026-06-24
10561,2022,6,三菱,乗用車(登録車),4309,JADA,2026-06-24
10562,2022,6,三菱,乗用車(軽),2865,JADA,2026-06-24
10563,2022,6,三菱,貨物車(軽),663,JADA,2026-06-24
10564,2022,6,三菱ふそう,貨物車(登録車),2034,JADA,2026-06-24
10565,2022,6,日産,乗用車(登録車),16635,JADA,2026-06-24
10566,2022,6,日産,貨物車(登録車),3267,JADA,2026-06-24
10567,2022,6,日産,乗用車(軽),11712,JADA,2026-06-24
10568,2022,6,日産,貨物車(軽),2819,JADA,2026-06-24
10569,2022,6,スバル,乗用車(登録車),6153,JADA,2026-06-24
10570,2022,6,スバル,乗用車(軽),809,JADA,2026-06-24
10571,2022,6,スバル,貨物車(軽),724,JADA,2026-06-24
10572,2022,6,スズキ,乗用車(登録車),8073,JADA,2026-06-24
10573,2022,6,スズキ,乗用車(軽),31183,JADA,2026-06-24
10574,2022,6,スズキ,貨物車(軽),10223,JADA,2026-06-24
10575,2022,6,トヨタ,乗用車(登録車),72458,JADA,2026-06-24
10576,2022,6,トヨタ,貨物車(登録車),14707,JADA,2026-06-24
10577,2022,6,トヨタ,乗用車(軽),2265,JADA,2026-06-24
10578,2022,6,トヨタ,貨物車(軽),847,JADA,2026-06-24
10579,2022,6,UDトラックス,貨物車(登録車),876,JADA,2026-06-24
10580,2022,6,ABARTH,乗用車(登録車),390,JADA,2026-06-24
10581,2022,6,Alfa Romeo,乗用車(登録車),200,JADA,2026-06-24
10582,2022,6,Aston Martin,乗用車(登録車),32,JADA,2026-06-24
10583,2022,6,Audi,乗用車(登録車),2238,JADA,2026-06-24
10584,2022,6,Bentley,乗用車(登録車),68,JADA,2026-06-24
10585,2022,6,BMW,乗用車(登録車),2982,JADA,2026-06-24
10586,2022,6,BMW Alpina,乗用車(登録車),26,JADA,2026-06-24
10587,2022,6,BMW MINI,乗用車(登録車),1540,JADA,2026-06-24
10588,2022,6,Bugatti,乗用車(登録車),1,JADA,2026-06-24
10589,2022,6,Cadillac,乗用車(登録車),74,JADA,2026-06-24
10590,2022,6,Chevrolet,乗用車(登録車),61,JADA,2026-06-24
10591,2022,6,Chevrolet,貨物車(登録車),9,JADA,2026-06-24
10592,2022,6,Chrysler,乗用車(登録車),1,JADA,2026-06-24
10593,2022,6,Citroen,乗用車(登録車),609,JADA,2026-06-24
10594,2022,6,Dodge,乗用車(登録車),36,JADA,2026-06-24
10595,2022,6,Dodge,貨物車(登録車),2,JADA,2026-06-24
10596,2022,6,DS,乗用車(登録車),71,JADA,2026-06-24
10597,2022,6,Ferrari,乗用車(登録車),143,JADA,2026-06-24
10598,2022,6,Fiat,乗用車(登録車),827,JADA,2026-06-24
10599,2022,6,Ford,乗用車(登録車),27,JADA,2026-06-24
10600,2022,6,Ford,貨物車(登録車),9,JADA,2026-06-24
10601,2022,6,Hyundai,乗用車(登録車),37,JADA,2026-06-24
10602,2022,6,Jaguar,乗用車(登録車),57,JADA,2026-06-24
10603,2022,6,Jeep,乗用車(登録車),1337,JADA,2026-06-24
10604,2022,6,Jeep,貨物車(登録車),47,JADA,2026-06-24
10605,2022,6,Lamborghini,乗用車(登録車),40,JADA,2026-06-24
10606,2022,6,Land Rover,乗用車(登録車),375,JADA,2026-06-24
10607,2022,6,Land Rover,貨物車(登録車),1,JADA,2026-06-24
10608,2022,6,Lotus,乗用車(登録車),9,JADA,2026-06-24
10609,2022,6,Maserati,乗用車(登録車),190,JADA,2026-06-24
10610,2022,6,ＭcＬaren,乗用車(登録車),17,JADA,2026-06-24
10611,2022,6,Mercedes-Benz,乗用車(登録車),4303,JADA,2026-06-24
10612,2022,6,Mercedes-Benz,貨物車(登録車),4,JADA,2026-06-24
10613,2022,6,Peugeot,乗用車(登録車),969,JADA,2026-06-24
10614,2022,6,Porsche,乗用車(登録車),776,JADA,2026-06-24
10615,2022,6,Renault,乗用車(登録車),867,JADA,2026-06-24
10616,2022,6,Roｌｌs Royce,乗用車(登録車),24,JADA,2026-06-24
10617,2022,6,Scania,貨物車(登録車),23,JADA,2026-06-24
10618,2022,6,Volvo,乗用車(登録車),1631,JADA,2026-06-24
10619,2022,6,Volvo,貨物車(登録車),35,JADA,2026-06-24
10620,2022,6,VW,乗用車(登録車),2818,JADA,2026-06-24
10621,2022,5,ダイハツ,乗用車(登録車),1795,JADA,2026-06-24
10622,2022,5,ダイハツ,貨物車(登録車),17,JADA,2026-06-24
10623,2022,5,ダイハツ,乗用車(軽),20283,JADA,2026-06-24
10624,2022,5,ダイハツ,貨物車(軽),11356,JADA,2026-06-24
10625,2022,5,日野,貨物車(登録車),2995,JADA,2026-06-24
10626,2022,5,ホンダ,乗用車(登録車),16873,JADA,2026-06-24
10627,2022,5,ホンダ,乗用車(軽),11948,JADA,2026-06-24
10628,2022,5,ホンダ,貨物車(軽),1720,JADA,2026-06-24
10629,2022,5,いすゞ,貨物車(登録車),2622,JADA,2026-06-24
10630,2022,5,レクサス,乗用車(登録車),3103,JADA,2026-06-24
10631,2022,5,マツダ,乗用車(登録車),2996,JADA,2026-06-24
10632,2022,5,マツダ,貨物車(登録車),336,JADA,2026-06-24
10633,2022,5,マツダ,乗用車(軽),1930,JADA,2026-06-24
10634,2022,5,マツダ,貨物車(軽),363,JADA,2026-06-24
10635,2022,5,三菱,乗用車(登録車),3369,JADA,2026-06-24
10636,2022,5,三菱,乗用車(軽),2226,JADA,2026-06-24
10637,2022,5,三菱,貨物車(軽),532,JADA,2026-06-24
10638,2022,5,三菱ふそう,貨物車(登録車),1812,JADA,2026-06-24
10639,2022,5,日産,乗用車(登録車),12870,JADA,2026-06-24
10640,2022,5,日産,貨物車(登録車),3073,JADA,2026-06-24
10641,2022,5,日産,乗用車(軽),8754,JADA,2026-06-24
10642,2022,5,日産,貨物車(軽),2271,JADA,2026-06-24
10643,2022,5,スバル,乗用車(登録車),3480,JADA,2026-06-24
10644,2022,5,スバル,乗用車(軽),752,JADA,2026-06-24
10645,2022,5,スバル,貨物車(軽),574,JADA,2026-06-24
10646,2022,5,スズキ,乗用車(登録車),6741,JADA,2026-06-24
10647,2022,5,スズキ,乗用車(軽),27982,JADA,2026-06-24
10648,2022,5,スズキ,貨物車(軽),7170,JADA,2026-06-24
10649,2022,5,トヨタ,乗用車(登録車),68068,JADA,2026-06-24
10650,2022,5,トヨタ,貨物車(登録車),12992,JADA,2026-06-24
10651,2022,5,トヨタ,乗用車(軽),1574,JADA,2026-06-24
10652,2022,5,トヨタ,貨物車(軽),642,JADA,2026-06-24
10653,2022,5,UDトラックス,貨物車(登録車),695,JADA,2026-06-24
10654,2022,5,ABARTH,乗用車(登録車),214,JADA,2026-06-24
10655,2022,5,Alfa Romeo,乗用車(登録車),122,JADA,2026-06-24
10656,2022,5,Aston Martin,乗用車(登録車),27,JADA,2026-06-24
10657,2022,5,Audi,乗用車(登録車),1846,JADA,2026-06-24
10658,2022,5,Bentley,乗用車(登録車),52,JADA,2026-06-24
10659,2022,5,BMW,乗用車(登録車),1958,JADA,2026-06-24
10660,2022,5,BMW Alpina,乗用車(登録車),18,JADA,2026-06-24
10661,2022,5,BMW MINI,乗用車(登録車),1375,JADA,2026-06-24
10662,2022,5,Cadillac,乗用車(登録車),82,JADA,2026-06-24
10663,2022,5,Chevrolet,乗用車(登録車),34,JADA,2026-06-24
10664,2022,5,Chevrolet,貨物車(登録車),5,JADA,2026-06-24
10665,2022,5,Chrysler,乗用車(登録車),4,JADA,2026-06-24
10666,2022,5,Citroen,乗用車(登録車),293,JADA,2026-06-24
10667,2022,5,Dodge,乗用車(登録車),32,JADA,2026-06-24
10668,2022,5,DS,乗用車(登録車),50,JADA,2026-06-24
10669,2022,5,Ferrari,乗用車(登録車),109,JADA,2026-06-24
10670,2022,5,Fiat,乗用車(登録車),438,JADA,2026-06-24
10671,2022,5,Ford,乗用車(登録車),29,JADA,2026-06-24
10672,2022,5,Ford,貨物車(登録車),4,JADA,2026-06-24
10673,2022,5,Hyundai,乗用車(登録車),7,JADA,2026-06-24
10674,2022,5,Jaguar,乗用車(登録車),63,JADA,2026-06-24
10675,2022,5,Jeep,乗用車(登録車),756,JADA,2026-06-24
10676,2022,5,Jeep,貨物車(登録車),90,JADA,2026-06-24
10677,2022,5,Lamborghini,乗用車(登録車),44,JADA,2026-06-24
10678,2022,5,Land Rover,乗用車(登録車),352,JADA,2026-06-24
10679,2022,5,Land Rover,貨物車(登録車),1,JADA,2026-06-24
10680,2022,5,Lotus,乗用車(登録車),16,JADA,2026-06-24
10681,2022,5,Maserati,乗用車(登録車),81,JADA,2026-06-24
10682,2022,5,ＭcＬaren,乗用車(登録車),4,JADA,2026-06-24
10683,2022,5,Mercedes-Benz,乗用車(登録車),3820,JADA,2026-06-24
10684,2022,5,Mercedes-Benz,貨物車(登録車),2,JADA,2026-06-24
10685,2022,5,Peugeot,乗用車(登録車),260,JADA,2026-06-24
10686,2022,5,Porsche,乗用車(登録車),693,JADA,2026-06-24
10687,2022,5,Renault,乗用車(登録車),618,JADA,2026-06-24
10688,2022,5,Renault,貨物車(登録車),1,JADA,2026-06-24
10689,2022,5,Roｌｌs Royce,乗用車(登録車),33,JADA,2026-06-24
10690,2022,5,Scania,貨物車(登録車),22,JADA,2026-06-24
10691,2022,5,Volvo,乗用車(登録車),1168,JADA,2026-06-24
10692,2022,5,Volvo,貨物車(登録車),43,JADA,2026-06-24
10693,2022,5,VW,乗用車(登録車),2481,JADA,2026-06-24
10694,2022,4,ダイハツ,乗用車(登録車),2598,JADA,2026-06-24
10695,2022,4,ダイハツ,貨物車(登録車),20,JADA,2026-06-24
10696,2022,4,ダイハツ,乗用車(軽),27817,JADA,2026-06-24
10697,2022,4,ダイハツ,貨物車(軽),14657,JADA,2026-06-24
10698,2022,4,日野,貨物車(登録車),3267,JADA,2026-06-24
10699,2022,4,ホンダ,乗用車(登録車),14871,JADA,2026-06-24
10700,2022,4,ホンダ,乗用車(軽),19778,JADA,2026-06-24
10701,2022,4,ホンダ,貨物車(軽),2776,JADA,2026-06-24
10702,2022,4,いすゞ,貨物車(登録車),2477,JADA,2026-06-24
10703,2022,4,レクサス,乗用車(登録車),3071,JADA,2026-06-24
10704,2022,4,マツダ,乗用車(登録車),5222,JADA,2026-06-24
10705,2022,4,マツダ,貨物車(登録車),309,JADA,2026-06-24
10706,2022,4,マツダ,乗用車(軽),1810,JADA,2026-06-24
10707,2022,4,マツダ,貨物車(軽),422,JADA,2026-06-24
10708,2022,4,三菱,乗用車(登録車),2089,JADA,2026-06-24
10709,2022,4,三菱,乗用車(軽),1976,JADA,2026-06-24
10710,2022,4,三菱,貨物車(軽),448,JADA,2026-06-24
10711,2022,4,三菱ふそう,貨物車(登録車),1842,JADA,2026-06-24
10712,2022,4,日産,乗用車(登録車),14999,JADA,2026-06-24
10713,2022,4,日産,貨物車(登録車),2508,JADA,2026-06-24
10714,2022,4,日産,乗用車(軽),8431,JADA,2026-06-24
10715,2022,4,日産,貨物車(軽),2050,JADA,2026-06-24
10716,2022,4,スバル,乗用車(登録車),5736,JADA,2026-06-24
10717,2022,4,スバル,乗用車(軽),860,JADA,2026-06-24
10718,2022,4,スバル,貨物車(軽),730,JADA,2026-06-24
10719,2022,4,スズキ,乗用車(登録車),5942,JADA,2026-06-24
10720,2022,4,スズキ,乗用車(軽),28214,JADA,2026-06-24
10721,2022,4,スズキ,貨物車(軽),7927,JADA,2026-06-24
10722,2022,4,トヨタ,乗用車(登録車),83191,JADA,2026-06-24
10723,2022,4,トヨタ,貨物車(登録車),13710,JADA,2026-06-24
10724,2022,4,トヨタ,乗用車(軽),1892,JADA,2026-06-24
10725,2022,4,トヨタ,貨物車(軽),1066,JADA,2026-06-24
10726,2022,4,UDトラックス,貨物車(登録車),710,JADA,2026-06-24
10727,2022,4,ABARTH,乗用車(登録車),195,JADA,2026-06-24
10728,2022,4,Alfa Romeo,乗用車(登録車),133,JADA,2026-06-24
10729,2022,4,Aston Martin,乗用車(登録車),44,JADA,2026-06-24
10730,2022,4,Audi,乗用車(登録車),1405,JADA,2026-06-24
10731,2022,4,Bentley,乗用車(登録車),43,JADA,2026-06-24
10732,2022,4,BMW,乗用車(登録車),1530,JADA,2026-06-24
10733,2022,4,BMW Alpina,乗用車(登録車),20,JADA,2026-06-24
10734,2022,4,BMW MINI,乗用車(登録車),1366,JADA,2026-06-24
10735,2022,4,Bugatti,乗用車(登録車),1,JADA,2026-06-24
10736,2022,4,Cadillac,乗用車(登録車),56,JADA,2026-06-24
10737,2022,4,Chevrolet,乗用車(登録車),53,JADA,2026-06-24
10738,2022,4,Chevrolet,貨物車(登録車),5,JADA,2026-06-24
10739,2022,4,Chrysler,乗用車(登録車),3,JADA,2026-06-24
10740,2022,4,Citroen,乗用車(登録車),401,JADA,2026-06-24
10741,2022,4,Dodge,乗用車(登録車),60,JADA,2026-06-24
10742,2022,4,Dodge,貨物車(登録車),2,JADA,2026-06-24
10743,2022,4,DS,乗用車(登録車),80,JADA,2026-06-24
10744,2022,4,Ferrari,乗用車(登録車),150,JADA,2026-06-24
10745,2022,4,Fiat,乗用車(登録車),334,JADA,2026-06-24
10746,2022,4,Ford,乗用車(登録車),38,JADA,2026-06-24
10747,2022,4,Ford,貨物車(登録車),9,JADA,2026-06-24
10748,2022,4,Hyundai,乗用車(登録車),4,JADA,2026-06-24
10749,2022,4,Jaguar,乗用車(登録車),57,JADA,2026-06-24
10750,2022,4,Jeep,乗用車(登録車),858,JADA,2026-06-24
10751,2022,4,Jeep,貨物車(登録車),2,JADA,2026-06-24
10752,2022,4,Lamborghini,乗用車(登録車),36,JADA,2026-06-24
10753,2022,4,Land Rover,乗用車(登録車),255,JADA,2026-06-24
10754,2022,4,Land Rover,貨物車(登録車),1,JADA,2026-06-24
10755,2022,4,Lotus,乗用車(登録車),30,JADA,2026-06-24
10756,2022,4,Maserati,乗用車(登録車),65,JADA,2026-06-24
10757,2022,4,ＭcＬaren,乗用車(登録車),10,JADA,2026-06-24
10758,2022,4,Mercedes-Benz,乗用車(登録車),3441,JADA,2026-06-24
10759,2022,4,Mercedes-Benz,貨物車(登録車),3,JADA,2026-06-24
10760,2022,4,Peugeot,乗用車(登録車),750,JADA,2026-06-24
10761,2022,4,Porsche,乗用車(登録車),498,JADA,2026-06-24
10762,2022,4,Renault,乗用車(登録車),360,JADA,2026-06-24
10763,2022,4,Roｌｌs Royce,乗用車(登録車),16,JADA,2026-06-24
10764,2022,4,Scania,貨物車(登録車),20,JADA,2026-06-24
10765,2022,4,Volvo,乗用車(登録車),1473,JADA,2026-06-24
10766,2022,4,Volvo,貨物車(登録車),23,JADA,2026-06-24
10767,2022,4,VW,乗用車(登録車),1978,JADA,2026-06-24
10768,2022,3,ダイハツ,乗用車(登録車),4219,JADA,2026-06-24
10769,2022,3,ダイハツ,貨物車(登録車),35,JADA,2026-06-24
10770,2022,3,ダイハツ,乗用車(軽),35971,JADA,2026-06-24
10771,2022,3,ダイハツ,貨物車(軽),16568,JADA,2026-06-24
10772,2022,3,日野,貨物車(登録車),6729,JADA,2026-06-24
10773,2022,3,ホンダ,乗用車(登録車),34279,JADA,2026-06-24
10774,2022,3,ホンダ,乗用車(軽),34972,JADA,2026-06-24
10775,2022,3,ホンダ,貨物車(軽),4250,JADA,2026-06-24
10776,2022,3,いすゞ,貨物車(登録車),4470,JADA,2026-06-24
10777,2022,3,レクサス,乗用車(登録車),4044,JADA,2026-06-24
10778,2022,3,マツダ,乗用車(登録車),18514,JADA,2026-06-24
10779,2022,3,マツダ,貨物車(登録車),593,JADA,2026-06-24
10780,2022,3,マツダ,乗用車(軽),2658,JADA,2026-06-24
10781,2022,3,マツダ,貨物車(軽),878,JADA,2026-06-24
10782,2022,3,三菱,乗用車(登録車),6463,JADA,2026-06-24
10783,2022,3,三菱,乗用車(軽),3981,JADA,2026-06-24
10784,2022,3,三菱,貨物車(軽),1266,JADA,2026-06-24
10785,2022,3,三菱ふそう,貨物車(登録車),2626,JADA,2026-06-24
10786,2022,3,日産,乗用車(登録車),33142,JADA,2026-06-24
10787,2022,3,日産,貨物車(登録車),5090,JADA,2026-06-24
10788,2022,3,日産,乗用車(軽),20999,JADA,2026-06-24
10789,2022,3,日産,貨物車(軽),5068,JADA,2026-06-24
10790,2022,3,スバル,乗用車(登録車),11387,JADA,2026-06-24
10791,2022,3,スバル,乗用車(軽),1156,JADA,2026-06-24
10792,2022,3,スバル,貨物車(軽),928,JADA,2026-06-24
10793,2022,3,スズキ,乗用車(登録車),10968,JADA,2026-06-24
10794,2022,3,スズキ,乗用車(軽),40187,JADA,2026-06-24
10795,2022,3,スズキ,貨物車(軽),13517,JADA,2026-06-24
10796,2022,3,トヨタ,乗用車(登録車),135231,JADA,2026-06-24
10797,2022,3,トヨタ,貨物車(登録車),20975,JADA,2026-06-24
10798,2022,3,トヨタ,乗用車(軽),1923,JADA,2026-06-24
10799,2022,3,トヨタ,貨物車(軽),1245,JADA,2026-06-24
10800,2022,3,UDトラックス,貨物車(登録車),1107,JADA,2026-06-24
10801,2022,3,ABARTH,乗用車(登録車),463,JADA,2026-06-24
10802,2022,3,Alfa Romeo,乗用車(登録車),228,JADA,2026-06-24
10803,2022,3,Aston Martin,乗用車(登録車),46,JADA,2026-06-24
10804,2022,3,Audi,乗用車(登録車),1588,JADA,2026-06-24
10805,2022,3,Bentley,乗用車(登録車),45,JADA,2026-06-24
10806,2022,3,BMW,乗用車(登録車),3419,JADA,2026-06-24
10807,2022,3,BMW Alpina,乗用車(登録車),34,JADA,2026-06-24
10808,2022,3,BMW MINI,乗用車(登録車),2589,JADA,2026-06-24
10809,2022,3,Bugatti,乗用車(登録車),1,JADA,2026-06-24
10810,2022,3,Cadillac,乗用車(登録車),137,JADA,2026-06-24
10811,2022,3,Chevrolet,乗用車(登録車),70,JADA,2026-06-24
10812,2022,3,Chevrolet,貨物車(登録車),11,JADA,2026-06-24
10813,2022,3,Chrysler,乗用車(登録車),3,JADA,2026-06-24
10814,2022,3,Citroen,乗用車(登録車),597,JADA,2026-06-24
10815,2022,3,Dodge,乗用車(登録車),55,JADA,2026-06-24
10816,2022,3,DS,乗用車(登録車),62,JADA,2026-06-24
10817,2022,3,Ferrari,乗用車(登録車),163,JADA,2026-06-24
10818,2022,3,Fiat,乗用車(登録車),799,JADA,2026-06-24
10819,2022,3,Ford,乗用車(登録車),36,JADA,2026-06-24
10820,2022,3,Ford,貨物車(登録車),11,JADA,2026-06-24
10821,2022,3,Jaguar,乗用車(登録車),149,JADA,2026-06-24
10822,2022,3,Jeep,乗用車(登録車),676,JADA,2026-06-24
10823,2022,3,Jeep,貨物車(登録車),3,JADA,2026-06-24
10824,2022,3,Lamborghini,乗用車(登録車),76,JADA,2026-06-24
10825,2022,3,Land Rover,乗用車(登録車),464,JADA,2026-06-24
10826,2022,3,Land Rover,貨物車(登録車),2,JADA,2026-06-24
